"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-02","0",,,"-14",,,"0.17","56","5896","0.52",,"22.3","34.0","10.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-03","0",,,"-23",,,"0.10","53","7357","0.57",,"17.9","28.1","7.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-04","0",,,"16",,,"0.36","74","8090","1.71",,"40.5","50.8","30.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-05","0","0","0","25","0","0.0","0.81","75","8629","2.73","0.0","47.6","58.7","36.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-06","4","0","0","35","0","0.0","0.95","80","8907","4.80","0.0","55.9","67.9","43.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-07","51","0","0","40","0","0.0","0.27","89","67","1.30","0.0","64.4","78.6","50.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-08","125","0","0","34","0","0.0","0.55","94","175","1.89","0.0","63.9","78.2","49.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-09","125","0","1","15","0","2.0","0.54","80","844","2.81","2.0","42.7","52.2","33.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-10","125","0","0","25","0","0.0","0.09","79","1245","0.11","0.0","52.1","66.5","37.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-11","125",,,"0",,,"0.14","68","2117","0.30",,"35.9","48.2","23.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-12","125",,"3","-25",,"5.0","0.09","61","3234","0.24","10.0","29.0","41.8","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-01","0",,"7","-27",,"4.0","0.05","52","4778","0.37","21.1","15.2","27.8","2.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-02","0",,,"-3",,,"0.09","55","5922","0.30",,"24.1","35.0","13.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-03","0",,,"-2",,,"0.16","72","6887","0.39",,"33.9","46.1","21.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-04","0",,,"8",,,"0.41","69","7729","1.59",,"36.9","48.4","25.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-05","7",,,"22",,,"0.66","86","8111","1.99",,"52.9","67.2","38.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-06","20","0","0","34","0","0.0","0.52","95","8382","2.28","0.0","56.4","70.1","42.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-07","138","0","0","42","0","0.0","0.41","99","35","0.93","0.0","67.7","84.7","50.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-08","190","0","0","36","0","0.0","0.55","95","175","0.82","0.0","62.2","79.3","45.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-09","226","0","0","26","0","0.0","0.09","90","362","0.20","0.0","60.0","75.7","44.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-10","226","0","0","16","0","0.5","0.34","80","962","1.01","0.5","44.9","58.8","31.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-11","226",,"6","-9",,"5.0","0.28","62","1984","0.71","18.0","29.9","44.0","15.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1966-12","226",,"5","-11",,"6.0","0.21","55","3160","0.79","21.5","27.1","37.0","17.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-01","0",,"5","-10",,"6.0","0.19","49","4335","0.62","16.0","25.9","36.0","15.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-02","0",,"1","3",,"3.0","0.12","57","5331","0.28","4.0","29.4","39.0","19.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-03","0",,"8","-14",,"5.0","0.26","59","6486","1.33","22.8","26.3","37.6","15.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-04","0",,"5","7",,"4.0","0.40","63","7393","1.03","12.0","34.8","45.8","23.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-05","0",,,"13",,,"1.17","82","7954","2.84",,"46.9","58.9","34.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-06","0",,"0","35",,"0.0","1.26","83","8267","5.35","0.0","54.2","64.0","44.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-07","85",,"0","41",,"0.0","0.57","90","43","1.80","0.0","66.3","81.9","50.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-08","202",,"0","42",,"0.0","0.12","95","69","0.17","0.0","68.3","85.1","51.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-09","249","0","0","35","0","0.0","1.32","93","258","2.62","0.0","60.2","75.0","45.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-10","249","0","0","21","0","0.0","0.53","75","830","1.34","0.0","46.5","58.7","34.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-11","249",,"2","0",,"3.0","0.31","67","1725","0.43","5.0","34.0","45.1","22.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1967-12","249",,,"-24",,,"0.07","52","3009","0.38",,"20.7","32.2","9.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-01","0",,,"-25",,,"0.16","59","4326","0.66",,"21.1","33.3","9.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-02","0",,,"-4",,,"0.09","56","5324","0.19",,"30.6","41.1","20.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-03","0",,,"12",,,"0.12","66","6154","0.33",,"38.2","49.9","26.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-04","0",,,"3",,,"0.27","79","6966","0.67",,"37.9","50.8","25.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-05","0",,,"20",,,"0.72","80","7560","4.55",,"45.9","58.4","33.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-06","7",,,"35",,,"0.89","87","7846","3.65",,"55.7","66.7","44.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-07","64",,,"33",,,"0.89","93","107","1.60",,"63.4","78.7","48.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-08","89","0","0","39","0","0.0","0.54","86","261","1.55","0.0","60.9","74.7","47.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-09","105","0","0","28","0","0.0","0.89","91","579","1.93","0.0","54.9","68.2","41.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-10","105",,,"19",,,"0.15","78","1142","0.48",,"45.6","60.5","30.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-11","105",,,"7",,,"0.28","63","2085","0.84",,"33.6","44.7","22.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1968-12","105",,,"-41",,,"0.08","54","3566","0.28",,"15.6","28.3","3.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-01","0",,,"-39",,,"0.40","50","5413","1.62",,"5.4","19.7","-8.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-02","0",,"0","-5",,"0.5","0.04","46","6611","0.13","2.0","20.7","31.5","10.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-03","0",,"2","-13",,"1.0","0.08","58","7825","0.24","2.5","25.8","36.9","14.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-04","0",,,"21",,,"0.42","80","8371","0.65",,"46.8","59.6","34.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-05","0",,,"25",,,"0.46","83","8773","1.48",,"52.0","65.6","38.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-06","15","0","1","24","0","2.0","2.17","88","9048","4.58","2.0","55.4","68.3","42.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-07","46","0","0","42","0","0.0","0.52","91","86","2.08","0.0","63.2","77.2","49.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-08","178","0","0","39","0","0.0","0.42","101","129","0.49","0.0","68.3","86.2","50.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-09","201","0","0","28","0","0.0","0.36","93","354","0.74","0.0","58.0","74.7","41.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-10","201",,"6","7",,"4.0","0.26","72","1251","1.31","15.0","36.0","46.3","25.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-11","201",,"1","2",,"4.0","0.26","64","2083","0.55","4.0","37.3","50.0","24.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1969-12","201",,,"1",,,"0.15","65","3175","0.38",,"29.7","41.8","17.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-01","0",,"2","-18",,"8.0","0.22","47","4654","0.65","10.0","17.3","28.9","5.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-02","0",,"3","0",,"4.0","0.23","58","5592","0.75","8.0","31.5","41.7","21.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-03","0",,,"-10",,,"0.09","53","6811","0.66",,"25.7","35.3","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-04","0",,,"11",,,"0.54","69","7731","1.73",,"34.3","43.6","25.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-05","0",,,"23",,,"1.18","80","8218","5.34",,"49.3","60.9","37.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-06","41",,,"38",,,"0.72","91","8376","1.95",,"61.1","74.6","47.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-07","150",,,"41",,,"0.50","94","51","1.57",,"67.0","82.6","51.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-08","263",,,"36",,,"0.28","99","73","0.38",,"67.7","85.8","49.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-09","272","0","1","19","0","3.0","0.22","92","513","0.91","3.0","50.2","65.0","35.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-10","274","2","4","14","3","2.0","0.31","83","1241","0.91","6.0","40.8","54.6","27.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-11","274","3","1","-12","2","2.0","0.17","61","2308","0.40","2.0","29.4","43.2","15.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1970-12","274",,,"-15",,,"0.17","53","3505","0.37",,"21.9","36.1","7.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-01","0",,"8","-38",,"5.0","0.18","53","5065","1.21","26.8","14.7","27.4","1.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-02","0",,"3","-7",,"3.0","0.17","58","6181","0.57","8.0","25.2","36.4","13.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-03","0",,"3","-7",,"3.0","0.33","59","7335","0.78","7.0","27.8","39.9","15.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-04","0",,"0","5",,"0.0","0.24","71","8022","0.82","0.0","40.9","52.3","29.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-05","0",,,"28",,,"0.59","82","8435","2.41",,"51.2","63.5","39.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-06","16",,,"36",,,"0.77","93","8677","2.55",,"57.5","70.4","44.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-07","85",,,"32",,,"0.21","95","114","0.57",,"63.6","79.5","47.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-08","307",,,"38",,,"0.56","98","135","0.89",,"72.4","88.8","55.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-09","312",,,"25",,,"0.28","88","516","1.28",,"51.6","65.0","38.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-10","312",,,"0",,,"0.18","82","1186","0.67",,"41.9","53.7","30.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-11","312",,,"-4",,,"0.07","66","1961","0.14",,"36.7","47.9","25.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1971-12","312",,,"-14",,,"0.53","48","3379","1.29",,"17.8","30.8","4.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-01","0",,"8","-31",,"7.0","0.29","51","4897","0.83","19.5","12.3","25.0","-0.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-02","0",,"2","-15",,"3.0","0.13","54","6101","0.37","5.5","23.5","35.5","11.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-03","0",,"4","-8",,"6.0","0.22","69","6932","0.84","16.0","36.8","49.0","24.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-04","0",,,"13",,,"0.21","72","7648","0.73",,"40.3","52.8","27.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-05","2",,,"27",,,"0.46","82","8117","2.40",,"49.7","61.3","38.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-06","46",,,"36",,,"1.68","87","8252","3.02",,"62.0","75.1","48.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-07","98",,,"35",,,"1.33","92","162","2.15",,"61.3","74.8","47.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-08","215",,,"48",,,"1.02","93","192","2.86",,"67.8","80.7","54.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-09","219",,,"22",,,"0.15","85","608","0.21",,"51.3","64.1","38.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-10","219","2","2","-6","5","2.5","0.31","78","1332","0.98","4.5","41.6","55.1","28.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-11","219",,"1","1",,"2.0","0.07","58","2266","0.09","2.0","33.1","43.0","23.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1972-12","219",,"6","-34",,"2.0","0.12","57","3702","0.50","9.0","18.6","28.1","9.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-01","0",,"2","-19",,"2.0","0.08","59","4864","0.20","4.0","24.8","36.3","13.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-02","0",,"1","-13",,"2.0","0.11","58","5899","0.17","2.0","28.0","39.6","16.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-03","0",,"3","14",,"3.0","0.27","60","6765","0.75","7.5","35.1","47.2","23.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-04","0",,"3","13",,"11.0","0.80","62","7548","2.52","24.0","37.7","47.4","27.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-05","3","1","1","25","2","2.0","0.48","83","7996","1.00","2.0","50.7","63.6","37.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-06","25",,,"34",,,"0.87","88","8184","2.80",,"58.9","71.0","46.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-07","102",,,"37",,,"0.45","97","56","0.98",,"65.7","81.1","50.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-08","225",,,"43",,,"1.21","96","93","1.79",,"67.8","83.3","52.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-09","230",,"1","28",,"3.0","0.98","83","424","2.61","3.0","54.1","65.6","42.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-10","230","1","2","25","8","8.0","0.50","79","966","1.22","9.0","47.1","59.0","35.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-11","230",,,"-7",,,"0.15","61","2036","0.59",,"26.2","36.0","16.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1973-12","230","6","4","-20","6","2.0","0.25","59","3106","0.74","7.0","30.5","40.4","20.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-01","0",,"2","-23",,"3.0","0.15","60","4486","0.33","5.5","19.2","30.6","7.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-02","0",,"1","-5",,"4.0","0.07","53","5355","0.30","5.6","31.6","42.3","20.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-03","0",,"4","0",,"4.0","0.18","62","6359","0.67","8.0","31.5","42.9","20.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-04","0",,,"23",,,"0.14","80","6991","0.54",,"43.9","55.1","32.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-05","0",,,"23",,,"1.00","74","7578","4.30",,"46.1","57.2","35.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-06","38",,,"32",,,"0.33","91","7733","0.92",,"61.1","75.5","46.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-07","155",,,"41",,,"0.84","94","38","1.72",,"67.5","83.5","51.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-08","171",,,"35",,,"0.94","91","237","3.75",,"59.1","72.4","45.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-09","176",,,"28",,,"0.39","86","627","1.15",,"52.2","66.5","37.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-10","176","4","2","16","3","3.0","0.48","80","1154","0.85","4.0","48.0","62.3","33.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-11","176","12","3","8","3","3.0","0.38","62","2081","0.93","8.0","34.1","45.0","23.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1974-12","176","19","5","1","4","3.7","0.08","54","3180","0.24","9.4","29.6","39.7","19.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-01","0","18","6","-22","11","6.9","0.40","51","4525","0.92","17.3","21.6","32.3","10.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-02","0","28","0","-23","9","0.7","0.20","47","5956","0.51","3.5","13.9","27.2","0.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-03","0","31","12","2","18","5.2","0.29","49","7241","1.54","26.8","23.6","33.0","14.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-04","0","25","9","-2","29","8.0","0.64","59","8300","2.11","25.0","29.7","38.9","20.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-05","0","3","1","28","1","1.0","1.13","77","8882","3.94","1.5","46.2","56.7","35.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-06","0","0","0","35","0","0.0","1.29","76","9219","5.15","0.0","53.8","64.9","42.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-07","104","0","0","46","0","0.0","0.98","96","25","1.99","0.0","67.5","80.5","54.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-08","122","0","0","35","0","0.0","0.61","92","191","1.78","0.0","60.2","74.2","46.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-09","126","0","0","28","0","0.0","0.46","81","510","1.17","0.0","54.5","68.6","40.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-10","128","13","5","12","12","11.6","1.03","82","1162","1.98","22.3","43.3","54.6","31.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-11","128","6","4","-11","10","7.0","0.50","77","2142","0.95","10.2","32.3","44.0","20.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1975-12","128","21","3","-12","11","2.0","0.09","60","3218","0.44","6.5","30.3","40.8","19.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-01","0","17","4","-17","2","2.0","0.10","60","4387","0.41","6.0","27.3","38.4","16.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-02","0","11","5","-18","7","4.0","0.21","58","5400","0.58","12.0","30.1","41.0","19.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-03","0","13","3","-20","8","3.0","0.19","61","6486","0.44","7.0","28.5","39.5","17.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-04","0","8","3","22","10","10.0","1.05","76","7145","1.79","16.0","43.1","54.1","32.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-05","0","0","0","30","0","0.0","0.56","83","7481","1.74","0.0","54.2","67.7","40.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-06","8","0","0","35","0","0.0","0.64","83","7785","3.63","0.0","55.1","66.4","43.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-07","114","0","0","42","0","0.0","0.50","92","37","1.76","0.0","67.2","82.2","52.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-08","173","0","0","39","0","0.0","0.86","95","100","2.43","0.0","64.8","78.3","51.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-09","212","0","0","32","0","0.0","0.38","93","311","1.04","0.0","59.3","73.7","44.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-10","212",,,"14",,,"0.21","81","968","0.39",,"43.8","57.2","30.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-11","212","6","4","-6","8","4.0","0.43","72","1867","0.91","9.0","35.0","47.5","22.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1976-12","212",,"5","5",,"2.0","0.12","61","2940","0.24","5.9","30.4","41.7","19.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-01","0",,"6","-17",,"3.5","0.31","54","4374","1.14","15.5","18.7","30.3","7.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-02","0","10","2","12","6","2.0","0.10","65","5211","0.15","3.0","35.1","45.5","24.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-03","0","11","5","7","11","7.5","0.58","67","6209","1.11","16.5","32.8","43.5","22.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-04","0","7","2","11","6","2.0","0.23","77","6800","0.75","4.0","45.3","59.1","31.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-05","0","0","0","27","0","0.0","0.59","79","7246","2.69","0.0","50.1","62.1","38.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-06","34","0","0","39","0","0.0","0.43","89","7359","1.94","0.0","62.4","75.8","48.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-07","112","0","0","40","0","0.0","0.45","92","80","2.26","0.0","64.9","78.8","51.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-08","135","0","0","37","0","0.0","0.56","90","236","2.67","0.0","60.4","73.6","47.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-09","138","0","0","32","0","0.0","0.47","84","575","2.49","0.0","53.8","66.0","41.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-10","138","1","1","20","1","1.0","0.13","76","1178","0.34","1.0","45.5","58.0","33.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-11","138","16","6","-23","11","5.0","0.28","66","2251","1.21","16.0","29.2","41.1","17.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1977-12","138","25","9","-28","13","10.0","0.32","52","3662","1.76","31.0","19.5","29.0","9.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-01","0","31","11","-21","39","16.0","0.47","47","5200","2.28","47.5","13.4","24.5","2.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-02","0","28","9","-10","41","4.0","0.26","48","6515","1.23","18.5","18.0","28.6","7.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-03","0","27","3","-24","25","2.5","0.13","71","7553","0.49","6.0","31.5","42.6","20.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-04","0","1","1","20","1","1.0","0.23","69","8226","0.58","1.0","42.5","52.7","32.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-05","0","0","0","26","0","0.0","1.26","79","8717","4.09","0.0","49.2","60.5","37.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-06","9","0","0","36","0","0.0","0.67","84","8941","2.48","0.0","57.8","70.6","45.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-07","57","0","0","44","0","0.0","1.20","90","121","5.38","0.0","62.6","74.8","50.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-08","107","0","0","37","0","0.0","0.31","90","265","0.65","0.0","62.0","76.5","47.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-09","145","0","0","31","0","0.0","1.55","92","563","3.54","0.0","56.3","68.7","44.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-10","145","0","0","20","0","0.0","0.18","75","1110","0.52","0.0","47.4","61.1","33.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-11","145",,"7","-19",,"5.0","0.33","68","2303","1.32","17.6","25.2","35.2","15.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1978-12","145","30","8","-27","19","8.0","0.58","43","3811","1.17","21.5","16.3","27.2","5.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-01","0","31","7","-26","23","4.0","0.19","42","5581","0.70","15.2","7.9","18.9","-3.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-02","0","26","5","-16","20","6.0","0.37","47","6901","1.14","16.5","17.9","31.2","4.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-03","0","15","5","5","14","4.0","0.22","62","7906","0.91","14.6","32.6","42.7","22.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-04","0","5","5","14","3","3.0","0.39","71","8723","1.59","10.5","37.7","48.3","27.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-05","1","2","0","25","1","0.5","0.41","80","9238","1.35","1.0","48.4","60.5","36.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-06","20","0","0","32","0","0.0","3.01","91","9430","4.51","0.0","59.3","72.7","45.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-07","90","0","0","40","0","0.0","0.19","93","63","0.46","0.0","65.2","80.2","50.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-08","172","0","0","45","0","0.0","0.34","93","118","0.59","0.0","65.9","80.2","51.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-09","201","0","0","35","0","0.0","0.35","96","280","0.43","0.0","60.5","76.4","44.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-10","201","0","0","18","0","0.0","0.07","83","792","0.07","0.0","47.7","61.6","33.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-11","201",,,"4",,,"0.16","67","1791","0.48",,"31.7","41.9","21.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1979-12","201",,"2","-21",,"5.5","0.30","61","2724","0.48","7.5","33.2","46.8","19.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1980-01","0","19","6","-29","7","7.0","0.39","53","4242","0.87","16.0","16.0","27.8","4.2"
